"unix_timestamp","human_timestamp","nodeID","temp1","temp2","millisSinceHeatPulse","outsideTemp","outsideHumidity","soilMoisture","rtcUnixTimestamp","millisSinceReferenceTemp"
"1581205008","2/8/2020 23:36:48","1","24.53369","25.12535","108120","0","0","0","1581208589","118120"
"1581205009","2/8/2020 23:36:49","1","24.55132","25.11276","109120","0","0","0","1581208590","119120"
"1581205010","2/8/2020 23:36:50","1","24.51355","25.12032","110121","0","0","0","1581208591","120121"
"1581205011","2/8/2020 23:36:51","1","24.51355","25.11276","111123","0","0","0","1581208592","121123"
"1581205012","2/8/2020 23:36:52","1","24.506","25.11528","112124","0","0","0","1581208593","122124"
"1581205013","2/8/2020 23:36:53","1","24.52866","25.11276","113125","0","0","0","1581208594","123125"
"1581205014","2/8/2020 23:36:54","1","24.5211","25.11528","114126","0","0","0","1581208595","124126"
"1581205015","2/8/2020 23:36:55","1","24.50348","25.11528","115126","0","0","0","1581208596","125126"
"1581205016","2/8/2020 23:36:56","1","24.54124","25.09766","116128","0","0","0","1581208597","126128"
"1581205017","2/8/2020 23:36:57","1","24.51859","25.10521","117129","0","0","0","1581208598","127129"
"1581205018","2/8/2020 23:36:58","1","24.49089","25.10773","118130","0","0","0","1581208599","128130"
"1581205019","2/8/2020 23:36:59","1","24.52866","25.10521","119131","0","0","0","1581208600","129131"
"1581205020","2/8/2020 23:37:0","1","24.55132","25.09766","120132","0","0","0","1581208601","130132"
"1581205021","2/8/2020 23:37:1","1","24.55132","25.0901","121132","0","0","0","1581208602","131132"
"1581205022","2/8/2020 23:37:2","1","24.51355","25.09766","122134","0","0","0","1581208603","132134"
"1581205024","2/8/2020 23:37:4","1","24.506","25.08507","123134","0","0","0","1581208604","133134"
"1581205025","2/8/2020 23:37:5","1","24.48334","25.08759","124136","0","0","0","1581208605","134136"
"1581205025","2/8/2020 23:37:5","1","24.55635","25.10017","125137","0","0","0","1581208606","135137"
"1581205026","2/8/2020 23:37:6","1","24.51859","25.08255","126138","0","0","0","1581208607","136138"
"1581205027","2/8/2020 23:37:7","1","24.50096","25.08507","127139","0","0","0","1581208608","137139"
"1581205028","2/8/2020 23:37:8","1","24.51859","25.07751","128140","0","0","0","1581208609","138140"
"1581205029","2/8/2020 23:37:9","1","24.55132","25.08003","129141","0","0","0","1581208610","139141"
"1581205030","2/8/2020 23:37:10","1","24.51355","25.08255","130142","0","0","0","1581208611","140142"
"1581205031","2/8/2020 23:37:11","1","24.51355","25.075","131143","0","0","0","1581208612","141143"
"1581205032","2/8/2020 23:37:12","1","24.50096","25.07248","132144","0","0","0","1581208613","142144"
"1581205033","2/8/2020 23:37:13","1","24.48837","25.07248","133145","0","0","0","1581208614","143145"
"1581205034","2/8/2020 23:37:14","1","24.47578","25.075","134146","0","0","0","1581208615","144146"
"1581205035","2/8/2020 23:37:15","1","24.47327","25.06744","135147","0","0","0","1581208616","145147"
"1581205036","2/8/2020 23:37:16","1","24.506","25.075","136148","0","0","0","1581208617","146148"
"1581205037","2/8/2020 23:37:17","1","24.47327","25.05737","137149","0","0","0","1581208618","147149"
"1581205038","2/8/2020 23:37:18","1","24.46571","25.06996","138150","0","0","0","1581208619","148150"
"1581205039","2/8/2020 23:37:19","1","24.50348","25.06241","139151","0","0","0","1581208620","149151"
"1581205040","2/8/2020 23:37:20","1","24.47075","25.06996","140152","0","0","0","1581208621","150152"
"1581205041","2/8/2020 23:37:21","1","24.47075","25.05737","141153","0","0","0","1581208622","151153"
"1581205042","2/8/2020 23:37:22","1","24.46823","25.05989","142154","0","0","0","1581208623","152154"
"1581205043","2/8/2020 23:37:23","1","24.51607","25.0473","143155","0","0","0","1581208624","153155"
"1581205044","2/8/2020 23:37:24","1","24.47327","25.05989","144156","0","0","0","1581208625","154156"
"1581205045","2/8/2020 23:37:25","1","24.47075","25.05737","145157","0","0","0","1581208626","155157"
"1581205046","2/8/2020 23:37:26","1","24.48334","25.05989","146158","0","0","0","1581208627","156158"
"1581205047","2/8/2020 23:37:27","1","24.49089","25.0473","147159","0","0","0","1581208628","157159"
"1581205048","2/8/2020 23:37:28","1","24.46823","25.04478","148160","0","0","0","1581208629","158160"
"1581205049","2/8/2020 23:37:29","1","24.47578","25.0473","149161","0","0","0","1581208630","159161"
"1581205050","2/8/2020 23:37:30","1","24.46823","25.0473","150162","0","0","0","1581208631","160162"
"1581205051","2/8/2020 23:37:31","1","24.46823","25.03975","151163","0","0","0","1581208632","161163"
"1581205052","2/8/2020 23:37:32","1","24.47075","25.0473","152164","0","0","0","1581208633","162164"
"1581205053","2/8/2020 23:37:33","1","24.49844","25.03975","153165","0","0","0","1581208634","163165"
"1581205054","2/8/2020 23:37:34","1","24.48586","25.05234","154166","0","0","0","1581208635","164166"
"1581205056","2/8/2020 23:37:36","1","24.4632","25.02968","155167","0","0","0","1581208636","165167"
"1581205056","2/8/2020 23:37:36","1","24.49089","25.0322","156168","0","0","0","1581208637","166168"
"1581205057","2/8/2020 23:37:37","1","24.47327","25.03975","157169","0","0","0","1581208638","167169"
"1581205058","2/8/2020 23:37:38","1","24.46571","25.04227","158170","0","0","0","1581208639","168170"
"1581205059","2/8/2020 23:37:39","1","24.48334","25.02968","159171","0","0","0","1581208640","169171"
"1581205060","2/8/2020 23:37:40","1","24.45564","25.02716","160172","0","0","0","1581208641","170172"
"1581205061","2/8/2020 23:37:41","1","24.45564","25.02968","161173","0","0","0","1581208642","171173"
"1581205062","2/8/2020 23:37:42","1","24.4632","25.0322","162174","0","0","0","1581208643","172174"
"1581205063","2/8/2020 23:37:43","1","24.47578","25.02968","163175","0","0","0","1581208644","173175"
"1581205064","2/8/2020 23:37:44","1","24.47327","25.02213","164176","0","0","0","1581208645","174176"
"1581205065","2/8/2020 23:37:45","1","24.45564","25.02968","165177","0","0","0","1581208646","175177"
"1581205066","2/8/2020 23:37:46","1","24.48334","25.02213","166178","0","0","0","1581208647","176178"
"1581205067","2/8/2020 23:37:47","1","24.45564","25.02464","167179","0","0","0","1581208648","177179"
"1581205068","2/8/2020 23:37:48","1","24.43802","25.02464","168180","0","0","0","1581208649","178180"
"1581205069","2/8/2020 23:37:49","1","24.45564","25.02213","169181","0","0","0","1581208650","179181"
"1581205070","2/8/2020 23:37:50","1","24.45313","25.02464","170182","0","0","0","1581208651","180182"
"1581205071","2/8/2020 23:37:51","1","24.45313","25.01205","171183","0","0","0","1581208652","181183"
"1581205072","2/8/2020 23:37:52","1","24.44054","25.01457","172184","0","0","0","1581208653","182184"
"1581205073","2/8/2020 23:37:53","1","24.44809","25.00702","173185","0","0","0","1581208654","183185"
"1581205074","2/8/2020 23:37:54","1","24.44054","25.01961","174186","0","0","0","1581208655","184186"
"1581205075","2/8/2020 23:37:55","1","24.44809","25.00198","175187","0","0","0","1581208656","185187"
"1581205076","2/8/2020 23:37:56","1","24.47075","25.01457","176188","0","0","0","1581208657","186188"
"1581205077","2/8/2020 23:37:57","1","24.43802","25.01205","177189","0","0","0","1581208658","187189"
"1581205078","2/8/2020 23:37:58","1","24.50096","25.00954","178190","0","0","0","1581208659","188190"
"1581205079","2/8/2020 23:37:59","1","24.44809","25.01205","179191","0","0","0","1581208660","189191"
"1581205080","2/8/2020 23:38:0","1","24.45061","25.0045","180192","0","0","0","1581208661","190192"
"1581205081","2/8/2020 23:38:1","1","24.45061","25.00198","181193","0","0","0","1581208662","191193"
"1581205082","2/8/2020 23:38:2","1","24.40781","24.99947","182194","0","0","0","1581208663","192194"
"1581205084","2/8/2020 23:38:4","1","24.4355","25.00702","183195","0","0","0","1581208664","193195"
"1581205085","2/8/2020 23:38:5","1","24.43298","24.99443","184196","0","0","0","1581208665","194196"
"1581205085","2/8/2020 23:38:5","1","24.40529","25.00702","185197","0","0","0","1581208666","195197"
"1581205086","2/8/2020 23:38:6","1","24.44809","25.00702","186198","0","0","0","1581208667","196198"
"1581205087","2/8/2020 23:38:7","1","24.42543","24.99947","187199","0","0","0","1581208668","197199"
"1581205088","2/8/2020 23:38:8","1","24.43802","25.00198","188200","0","0","0","1581208669","198200"
"1581205089","2/8/2020 23:38:9","1","24.42039","25.0045","189201","0","0","0","1581208670","199201"
"1581205090","2/8/2020 23:38:10","1","24.42291","24.99695","190202","0","0","0","1581208671","200202"
"1581205091","2/8/2020 23:38:11","1","24.42291","24.99443","191203","0","0","0","1581208672","201203"
"1581205092","2/8/2020 23:38:12","1","24.41032","24.98184","192204","0","0","0","1581208673","202204"
"1581205093","2/8/2020 23:38:13","1","24.44809","24.98436","193205","0","0","0","1581208674","203205"
"1581205094","2/8/2020 23:38:14","1","24.40529","24.98688","194206","0","0","0","1581208675","204206"
"1581205095","2/8/2020 23:38:15","1","24.40781","24.98436","195207","0","0","0","1581208676","205207"
"1581205096","2/8/2020 23:38:16","1","24.42543","24.98184","196208","0","0","0","1581208677","206208"
"1581205097","2/8/2020 23:38:17","1","24.39774","24.99443","197209","0","0","0","1581208678","207209"
"1581205099","2/8/2020 23:38:19","1","24.40529","24.97177","198211","0","0","0","1581208679","208211"
"1581205099","2/8/2020 23:38:19","1","24.41788","24.9894","199212","0","0","0","1581208680","209212"
"1581205100","2/8/2020 23:38:20","1","24.41032","24.97177","200213","0","0","0","1581208681","210213"
"1581205101","2/8/2020 23:38:21","1","24.41032","24.97932","201214","0","0","0","1581208682","211214"
"1581205102","2/8/2020 23:38:22","1","24.40781","24.97681","202215","0","0","0","1581208683","212215"
"1581205103","2/8/2020 23:38:23","1","24.42543","24.97429","203216","0","0","0","1581208684","213216"
"1581205104","2/8/2020 23:38:24","1","24.41788","24.97429","204217","0","0","0","1581208685","214217"
"1581205105","2/8/2020 23:38:25","1","24.39018","24.97177","205218","0","0","0","1581208686","215218"
"1581205106","2/8/2020 23:38:26","1","24.40781","24.96422","206219","0","0","0","1581208687","216219"
"1581205107","2/8/2020 23:38:27","1","24.41032","24.9617","207221","0","0","0","1581208688","217221"
"1581205108","2/8/2020 23:38:28","1","24.38263","24.95415","208222","0","0","0","1581208689","218222"
"1581205109","2/8/2020 23:38:29","1","24.40529","24.95163","209223","0","0","0","1581208690","219223"
"1581205110","2/8/2020 23:38:30","1","24.43802","24.95415","210224","0","0","0","1581208691","220224"
"1581205111","2/8/2020 23:38:31","1","24.43802","24.95667","211225","0","0","0","1581208692","221225"
"1581205112","2/8/2020 23:38:32","1","24.40529","24.95415","212226","0","0","0","1581208693","222226"
"1581205114","2/8/2020 23:38:34","1","24.40781","24.94659","213227","0","0","0","1581208694","223227"
"1581205115","2/8/2020 23:38:35","1","24.41032","24.94911","214228","0","0","0","1581208695","224228"
"1581205115","2/8/2020 23:38:35","1","24.40277","24.94659","215229","0","0","0","1581208696","225229"
"1581205116","2/8/2020 23:38:36","1","24.42039","24.94408","216230","0","0","0","1581208697","226230"
"1581205117","2/8/2020 23:38:37","1","24.40781","24.94156","217231","0","0","0","1581208698","227231"
"1581205118","2/8/2020 23:38:38","1","24.40529","24.94911","218232","0","0","0","1581208699","228232"
"1581205119","2/8/2020 23:38:39","1","24.42291","24.94659","219233","0","0","0","1581208700","229233"
"1581205120","2/8/2020 23:38:40","1","24.42543","24.94408","220234","0","0","0","1581208701","230234"
"1581205121","2/8/2020 23:38:41","1","24.42543","24.94659","221235","0","0","0","1581208702","231235"
"1581205122","2/8/2020 23:38:42","1","24.38766","24.94659","222236","0","0","0","1581208703","232236"
"1581205123","2/8/2020 23:38:43","1","24.40529","24.93904","223237","0","0","0","1581208704","233237"
"1581205124","2/8/2020 23:38:44","1","24.40781","24.93652","224238","0","0","0","1581208705","234238"
"1581205125","2/8/2020 23:38:45","1","24.41032","24.93401","225239","0","0","0","1581208706","235239"
"1581205126","2/8/2020 23:38:46","1","24.40781","24.93149","226240","0","0","0","1581208707","236240"
"1581205127","2/8/2020 23:38:47","1","24.4355","24.93401","227241","0","0","0","1581208708","237241"
"1581205128","2/8/2020 23:38:48","1","24.40277","24.93149","228242","0","0","0","1581208709","238242"
"1581205129","2/8/2020 23:38:49","1","24.42039","24.93904","229243","0","0","0","1581208710","239243"
"1581205130","2/8/2020 23:38:50","1","24.38263","24.92645","230244","0","0","0","1581208711","240244"
"1581205131","2/8/2020 23:38:51","1","24.38263","24.92897","231245","0","0","0","1581208712","241245"
"1581205132","2/8/2020 23:38:52","1","24.38515","24.93652","232246","0","0","0","1581208713","242246"
"1581205133","2/8/2020 23:38:53","1","24.38263","24.92897","233247","0","0","0","1581208714","243247"
"1581205134","2/8/2020 23:38:54","1","24.39018","24.93149","234248","0","0","0","1581208715","244248"
"1581205135","2/8/2020 23:38:55","1","24.38263","24.9189","235249","0","0","0","1581208716","245249"
"1581205136","2/8/2020 23:38:56","1","24.41032","24.91638","236250","0","0","0","1581208717","246250"
"1581205137","2/8/2020 23:38:57","1","24.38766","24.9189","237251","0","0","0","1581208718","247251"
"1581205138","2/8/2020 23:38:58","1","24.39018","24.91135","238253","0","0","0","1581208719","248253"
"1581205139","2/8/2020 23:38:59","1","24.43298","24.90883","239254","0","0","0","1581208720","249254"
"1581205140","2/8/2020 23:39:0","1","24.38515","24.90883","240255","0","0","0","1581208721","250255"
"1581205141","2/8/2020 23:39:1","1","24.38515","24.91135","241256","0","0","0","1581208722","251256"
"1581205142","2/8/2020 23:39:2","1","24.40781","24.91386","242257","0","0","0","1581208723","252257"
"1581205144","2/8/2020 23:39:4","1","24.39018","24.91638","243258","0","0","0","1581208724","253258"
"1581205145","2/8/2020 23:39:5","1","24.38263","24.92897","244259","0","0","0","1581208725","254259"
"1581205145","2/8/2020 23:39:5","1","24.38515","24.90128","245260","0","0","0","1581208726","255260"
"1581205146","2/8/2020 23:39:6","1","24.40277","24.90379","246261","0","0","0","1581208727","256261"
"1581205147","2/8/2020 23:39:7","1","24.38515","24.91135","247262","0","0","0","1581208728","257262"
"1581205148","2/8/2020 23:39:8","1","24.38263","24.92393","248263","0","0","0","1581208729","258263"
"1581205150","2/8/2020 23:39:10","1","24.38515","24.90128","249264","0","0","0","1581208730","259264"
"1581205150","2/8/2020 23:39:10","1","24.38263","24.90379","250265","0","0","0","1581208731","260265"
"1581205152","2/8/2020 23:39:12","1","24.38515","24.90631","251266","0","0","0","1581208732","261266"
"1581205153","2/8/2020 23:39:13","1","24.38515","24.91386","252267","0","0","0","1581208733","262267"
"1581205154","2/8/2020 23:39:14","1","24.36752","24.90631","253268","0","0","0","1581208734","263268"
"1581205155","2/8/2020 23:39:15","1","24.38515","24.89876","254269","0","0","0","1581208735","264269"
"1581205156","2/8/2020 23:39:16","1","24.38766","24.90128","255270","0","0","0","1581208736","265270"
"1581205157","2/8/2020 23:39:17","1","24.39018","24.89876","256271","0","0","0","1581208737","266271"
"1581205158","2/8/2020 23:39:18","1","24.39774","24.8912","257272","0","0","0","1581208738","267272"
"1581205159","2/8/2020 23:39:19","1","24.37508","24.8912","258273","0","0","0","1581208739","268273"
"1581205160","2/8/2020 23:39:20","1","24.40277","24.89372","259274","0","0","0","1581208740","269274"
"1581205161","2/8/2020 23:39:21","1","24.37004","24.8912","260275","0","0","0","1581208741","270275"
"1581205162","2/8/2020 23:39:22","1","24.36752","24.88869","261276","0","0","0","1581208742","271276"
"1581205163","2/8/2020 23:39:23","1","24.36752","24.88113","262277","0","0","0","1581208743","272277"
"1581205164","2/8/2020 23:39:24","1","24.39018","24.89876","263278","0","0","0","1581208744","273278"
"1581205165","2/8/2020 23:39:25","1","24.37256","24.88113","264279","0","0","0","1581208745","274279"
"1581205166","2/8/2020 23:39:26","1","24.37004","24.88365","265280","0","0","0","1581208746","275280"
"1581205167","2/8/2020 23:39:27","1","24.38263","24.88113","266281","0","0","0","1581208747","276281"
"1581205168","2/8/2020 23:39:28","1","24.35997","24.88869","267282","0","0","0","1581208748","277282"
"1581205169","2/8/2020 23:39:29","1","24.37256","24.8761","268283","0","0","0","1581208749","278283"
"1581205170","2/8/2020 23:39:30","1","24.38515","24.88365","269284","0","0","0","1581208750","279284"
"1581205171","2/8/2020 23:39:31","1","24.38263","24.88113","270285","0","0","0","1581208751","280285"
"1581205172","2/8/2020 23:39:32","1","24.37508","24.87358","271286","0","0","0","1581208752","281286"
"1581205173","2/8/2020 23:39:33","1","24.37508","24.87106","272287","0","0","0","1581208753","282287"
"1581205174","2/8/2020 23:39:34","1","24.38263","24.87358","273288","0","0","0","1581208754","283288"
"1581205175","2/8/2020 23:39:35","1","24.42039","24.87106","274289","0","0","0","1581208755","284289"
"1581205176","2/8/2020 23:39:36","1","24.36752","24.87106","275290","0","0","0","1581208756","285290"
"1581205177","2/8/2020 23:39:37","1","24.39018","24.86855","276291","0","0","0","1581208757","286291"
"1581205178","2/8/2020 23:39:38","1","24.33731","24.86603","277292","0","0","0","1581208758","287292"
"1581205179","2/8/2020 23:39:39","1","24.35997","24.87862","278293","0","0","0","1581208759","288293"
"1581205180","2/8/2020 23:39:40","1","24.34738","24.87106","279294","0","0","0","1581208760","289294"
"1581205181","2/8/2020 23:39:41","1","24.37508","24.86855","280295","0","0","0","1581208761","290295"
"1581205182","2/8/2020 23:39:42","1","24.35745","24.87106","281296","0","0","0","1581208762","291296"
"1581205183","2/8/2020 23:39:43","1","24.35745","24.85847","282297","0","0","0","1581208763","292297"
"1581205184","2/8/2020 23:39:44","1","24.39018","24.85596","283298","0","0","0","1581208764","293298"
"1581205185","2/8/2020 23:39:45","1","24.36752","24.86351","284299","0","0","0","1581208765","294299"
"1581205186","2/8/2020 23:39:46","1","24.35493","24.85596","285300","0","0","0","1581208766","295300"
"1581205187","2/8/2020 23:39:47","1","24.37256","24.8484","286301","0","0","0","1581208767","296301"
"1581205188","2/8/2020 23:39:48","1","24.37508","24.86099","287303","0","0","0","1581208768","297303"
"1581205189","2/8/2020 23:39:49","1","24.35242","24.85847","288304","0","0","0","1581208769","298304"
"1581205190","2/8/2020 23:39:50","1","24.35493","24.84085","289305","0","0","0","1581208770","299305"
"1581205191","2/8/2020 23:39:51","1","24.34738","24.8484","290306","0","0","0","1581208771","300306"
"1581205192","2/8/2020 23:39:52","1","24.3499","24.83582","291307","0","0","0","1581208772","301307"
"1581205193","2/8/2020 23:39:53","1","24.3499","24.8484","292308","0","0","0","1581208773","302308"
"1581205194","2/8/2020 23:39:54","1","24.36752","24.8484","293309","0","0","0","1581208774","303309"
"1581205195","2/8/2020 23:39:55","1","24.37508","24.84589","294310","0","0","0","1581208775","304310"
"1581205196","2/8/2020 23:39:56","1","24.34738","24.85344","295311","0","0","0","1581208776","305311"
"1581205197","2/8/2020 23:39:57","1","24.35997","24.84085","296313","0","0","0","1581208777","306313"
"1581205198","2/8/2020 23:39:58","1","24.33228","24.8333","297314","0","0","0","1581208778","307314"
"1581205199","2/8/2020 23:39:59","1","24.35493","24.83582","298315","0","0","0","1581208779","308315"
"1581205200","2/8/2020 23:40:0","1","24.35745","24.83833","299316","0","0","0","1581208780","309316"
"1581207001","2/9/2020 0:10:1","1","22.88712","22.90726","7932","0","0","0","1581210582","0"
"1581207002","2/9/2020 0:10:2","1","22.88712","22.90726","8934","0","0","0","1581210583","1002"
"1581207004","2/9/2020 0:10:4","1","22.89467","22.92488","9935","0","0","0","1581210584","2003"
"1581207005","2/9/2020 0:10:5","1","22.87704","22.90222","10936","0","0","0","1581210585","3004"
"1581207006","2/9/2020 0:10:6","1","22.8846","22.90977","11937","0","0","0","1581210586","4005"
"1581207006","2/9/2020 0:10:6","1","22.86697","22.89719","12938","0","0","0","1581210587","5006"
"1581207007","2/9/2020 0:10:7","1","22.85439","22.91481","13939","0","0","0","1581210588","6007"
"1581207008","2/9/2020 0:10:8","1","22.88712","22.90222","14940","0","0","0","1581210589","7008"
"1581207010","2/9/2020 0:10:10","1","22.85942","22.91481","15941","0","0","0","1581210590","8009"
"1581207010","2/9/2020 0:10:10","1","22.86697","22.91229","16942","0","0","0","1581210591","9010"
"1581207011","2/9/2020 0:10:11","1","22.86697","22.90474","11","0","0","0","1581210592","10011"
"1581207013","2/9/2020 0:10:13","1","22.87956","22.89719","1012","0","0","0","1581210593","11012"
"1581207014","2/9/2020 0:10:14","1","22.87704","22.90474","2013","0","0","0","1581210594","12013"
"1581207015","2/9/2020 0:10:15","1","22.86949","22.89215","3014","0","0","0","1581210595","13014"
"1581207016","2/9/2020 0:10:16","1","22.88208","22.8997","4015","0","0","0","1581210596","14015"
"1581207017","2/9/2020 0:10:17","1","22.86949","22.90222","5016","0","0","0","1581210597","15016"
"1581207018","2/9/2020 0:10:18","1","22.87704","22.90977","6017","0","0","0","1581210598","16017"
"1581207019","2/9/2020 0:10:19","1","22.8846","22.90977","7018","0","0","0","1581210599","17018"
"1581207020","2/9/2020 0:10:20","1","22.86697","22.91229","8019","0","0","0","1581210600","18019"
"1581207021","2/9/2020 0:10:21","1","22.87956","22.91985","9020","0","0","0","1581210601","19020"
"1581207022","2/9/2020 0:10:22","1","22.87956","22.92236","10021","0","0","0","1581210602","20021"
"1581207023","2/9/2020 0:10:23","1","22.88712","22.93495","11022","0","0","14","1581210603","21022"
"1581207024","2/9/2020 0:10:24","1","22.8997","22.93243","12023","0","0","15","1581210604","22023"
"1581207025","2/9/2020 0:10:25","1","22.90222","22.95509","13024","0","0","20","1581210605","23024"
"1581207026","2/9/2020 0:10:26","1","22.91481","22.96265","14025","0","0","11","1581210606","24025"
"1581207027","2/9/2020 0:10:27","1","22.90222","22.97524","15026","0","0","0","1581210607","25026"
"1581207028","2/9/2020 0:10:28","1","22.91985","22.98279","16027","0","0","0","1581210608","26027"
"1581207029","2/9/2020 0:10:29","1","22.94754","23.00041","17028","0","0","0","1581210609","27028"
"1581207030","2/9/2020 0:10:30","1","22.95509","23.02811","18030","0","0","0","1581210610","28030"
"1581207031","2/9/2020 0:10:31","1","22.95258","23.04573","19031","0","0","0","1581210611","29031"
"1581207032","2/9/2020 0:10:32","1","23.00545","23.05832","20032","0","0","0","1581210612","30032"
"1581207033","2/9/2020 0:10:33","1","23.00545","23.08098","21033","0","0","0","1581210613","31033"
"1581207034","2/9/2020 0:10:34","1","23.01804","23.08853","22034","0","0","0","1581210614","32034"
"1581207035","2/9/2020 0:10:35","1","23.01552","23.1263","23035","0","0","0","1581210615","33035"
"1581207036","2/9/2020 0:10:36","1","23.04321","23.1263","24036","0","0","0","1581210616","34036"
"1581207037","2/9/2020 0:10:37","1","23.05077","23.13889","25037","0","0","0","1581210617","35037"
"1581207038","2/9/2020 0:10:38","1","23.05832","23.16154","26038","0","0","0","1581210618","36038"
"1581207039","2/9/2020 0:10:39","1","23.11119","23.1691","27039","0","0","0","1581210619","37039"
"1581207040","2/9/2020 0:10:40","1","23.06839","23.19679","28040","0","0","0","1581210620","38040"
"1581207041","2/9/2020 0:10:41","1","23.10112","23.21442","29041","0","0","0","1581210621","39041"
"1581207042","2/9/2020 0:10:42","1","23.13385","23.23204","30042","0","0","0","1581210622","40042"
"1581207043","2/9/2020 0:10:43","1","23.13385","23.2547","31043","0","0","0","1581210623","41043"
"1581207044","2/9/2020 0:10:44","1","23.12126","23.25218","32044","0","0","0","1581210624","42044"
"1581207045","2/9/2020 0:10:45","1","23.12881","23.25974","33045","0","0","0","1581210625","43045"
"1581207046","2/9/2020 0:10:46","1","23.17665","23.26729","34046","0","0","0","1581210626","44046"
"1581207047","2/9/2020 0:10:47","1","23.17413","23.27484","35047","0","0","0","1581210627","45047"
"1581207048","2/9/2020 0:10:48","1","23.20183","23.28239","36048","0","0","0","1581210628","46048"
"1581207049","2/9/2020 0:10:49","1","23.1842","23.28995","37049","0","0","0","1581210629","47049"
"1581207050","2/9/2020 0:10:50","1","23.19679","23.2975","38050","0","0","0","1581210630","48050"
"1581207051","2/9/2020 0:10:51","1","23.20938","23.30505","39051","0","0","0","1581210631","49051"
"1581207052","2/9/2020 0:10:52","1","23.23204","23.2975","40052","0","0","0","1581210632","50052"
"1581207053","2/9/2020 0:10:53","1","23.23204","23.2975","41053","0","0","0","1581210633","51053"
"1581207054","2/9/2020 0:10:54","1","23.19931","23.30002","42054","0","0","0","1581210634","52054"
"1581207055","2/9/2020 0:10:55","1","23.20183","23.30757","43055","0","0","0","1581210635","53055"
"1581207056","2/9/2020 0:10:56","1","23.22449","23.30505","44056","0","0","0","1581210636","54056"
"1581207057","2/9/2020 0:10:57","1","23.24715","23.31261","45057","0","0","0","1581210637","55057"
"1581207058","2/9/2020 0:10:58","1","23.22449","23.30002","46058","0","0","0","1581210638","56058"
"1581207059","2/9/2020 0:10:59","1","23.23204","23.31261","47059","0","0","0","1581210639","57059"
"1581207060","2/9/2020 0:11:0","1","23.19427","23.31009","48060","0","0","0","1581210640","58060"
"1581207061","2/9/2020 0:11:1","1","23.24715","23.30757","49061","0","0","0","1581210641","59061"
"1581207062","2/9/2020 0:11:2","1","23.24463","23.31512","50062","0","0","0","1581210642","60062"
"1581207063","2/9/2020 0:11:3","1","23.24463","23.31261","51063","0","0","0","1581210643","61063"
"1581207064","2/9/2020 0:11:4","1","23.20183","23.31009","52064","0","0","0","1581210644","62064"
"1581207065","2/9/2020 0:11:5","1","23.21442","23.2975","53065","0","0","0","1581210645","63065"
"1581207066","2/9/2020 0:11:6","1","23.22701","23.30002","54066","0","0","0","1581210646","64066"
"1581207067","2/9/2020 0:11:7","1","23.19427","23.31261","55067","0","0","0","1581210647","65067"
"1581207068","2/9/2020 0:11:8","1","23.2119","23.29498","56068","0","0","0","1581210648","66068"
"1581207069","2/9/2020 0:11:9","1","23.22449","23.29247","57069","0","0","0","1581210649","67069"
"1581207070","2/9/2020 0:11:10","1","23.21693","23.30002","58070","0","0","0","1581210650","68070"
"1581207071","2/9/2020 0:11:11","1","23.21442","23.30002","59071","0","0","0","1581210651","69071"
"1581207072","2/9/2020 0:11:12","1","23.22701","23.2975","60072","0","0","0","1581210652","70072"
"1581207073","2/9/2020 0:11:13","1","23.22701","23.28995","61073","0","0","0","1581210653","71073"
"1581207074","2/9/2020 0:11:14","1","23.21442","23.27736","62074","0","0","0","1581210654","72074"
"1581207075","2/9/2020 0:11:15","1","23.23708","23.28995","63075","0","0","0","1581210655","73075"
"1581207076","2/9/2020 0:11:16","1","23.22449","23.2975","64076","0","0","0","1581210656","74076"
"1581207077","2/9/2020 0:11:17","1","23.20183","23.27484","65077","0","0","0","1581210657","75077"
"1581207078","2/9/2020 0:11:18","1","23.19427","23.28239","66078","0","0","0","1581210658","76078"
"1581207079","2/9/2020 0:11:19","1","23.2119","23.27484","67080","0","0","0","1581210659","77080"
"1581207080","2/9/2020 0:11:20","1","23.19427","23.27736","68081","0","0","0","1581210660","78081"
"1581207081","2/9/2020 0:11:21","1","23.18672","23.26477","69082","0","0","0","1581210661","79082"
"1581207082","2/9/2020 0:11:22","1","23.19427","23.26729","70083","0","0","0","1581210662","80083"
"1581207083","2/9/2020 0:11:23","1","23.19427","23.25974","71084","0","0","0","1581210663","81084"
"1581207084","2/9/2020 0:11:24","1","23.20183","23.26225","72085","0","0","0","1581210664","82085"
"1581207085","2/9/2020 0:11:25","1","23.22952","23.2547","73086","0","0","0","1581210665","83086"
"1581207086","2/9/2020 0:11:26","1","23.20183","23.24715","74087","0","0","0","1581210666","84087"
"1581207087","2/9/2020 0:11:27","1","23.17917","23.24463","75088","0","0","0","1581210667","85088"
"1581207088","2/9/2020 0:11:28","1","23.18672","23.24463","76090","0","0","0","1581210668","86090"
"1581207089","2/9/2020 0:11:29","1","23.17413","23.25722","77091","0","0","0","1581210669","87091"
"1581207090","2/9/2020 0:11:30","1","23.23708","23.2547","78092","0","0","0","1581210670","88092"
"1581207091","2/9/2020 0:11:31","1","23.16406","23.24211","79093","0","0","0","1581210671","89093"
"1581207092","2/9/2020 0:11:32","1","23.18169","23.23959","80094","0","0","0","1581210672","90094"
"1581207093","2/9/2020 0:11:33","1","23.18169","23.24211","81095","0","0","0","1581210673","91095"
