date,meanHeatRatio,meanSoilMoisture,meanOutsideTemp,meanOutsideHumidity,timestamp,nodeId
2021-04-16,1.1105175431353833,-1,37.78947368421053,-1,1618597728,sapflow-usda-7
2021-04-19,0.9875745766218137,-1,46.225,-1,1618859555,sapflow-usda-7
2021-04-19,0.8407827394859423,-1,36.725,-1,1618860524,sapflow-usda-7
2021-04-19,0.6139665872144854,-1,33.875,-1,1618861523,sapflow-usda-7
2021-04-19,0.7293444872463527,-1,32.875,-1,1618862525,sapflow-usda-7
2021-04-19,0.7494391067944537,-1,31.75,-1,1618865530,sapflow-usda-7
2021-04-19,0.737614048335958,-1,31.775,-1,1618868541,sapflow-usda-7
2021-04-19,0.7802906106067882,-1,31.3125,-1,1618870546,sapflow-usda-7
2021-04-19,0.7631687157371247,-1,35.3875,-1,1618872558,sapflow-usda-7
2021-04-19,0.6854306058600232,-1,32.7875,-1,1618873650,sapflow-usda-7
2021-04-19,0.8054466448112974,-1,31.575,-1,1618874637,sapflow-usda-7
2021-04-20,0.727480590363841,-1,30.2125,-1,1618878646,sapflow-usda-7
2021-04-20,0.7307444676768333,-1,30.0125,-1,1618879650,sapflow-usda-7
2021-04-20,0.7491517068616017,-1,34.5,-1,1618880658,sapflow-usda-7
2021-04-20,0.8051482985376256,-1,31.375,-1,1618881640,sapflow-usda-7
2021-04-20,0.7669044462334919,-1,30.7125,-1,1618882643,sapflow-usda-7
2021-04-20,0.7597938585678524,-1,30.2625,-1,1618883646,sapflow-usda-7
2021-04-20,0.7462370415523197,-1,30.075,-1,1618884649,sapflow-usda-7
2021-04-20,0.7366891681576775,-1,30.0125,-1,1618885651,sapflow-usda-7
2021-04-20,0.6917487670384115,-1,29.5,-1,1618889666,sapflow-usda-7
2021-04-20,0.6965768474388458,-1,33.5,-1,1618890674,sapflow-usda-7
2021-04-20,0.7215639679275166,-1,29.5125,-1,1618891659,sapflow-usda-7
2021-04-20,0.6769797000065185,-1,28.0125,-1,1618892658,sapflow-usda-7
2021-04-20,0.7312146703352594,-1,27,-1,1618893660,sapflow-usda-7
2021-04-20,0.6982435579556727,-1,26.25,-1,1618894662,sapflow-usda-7
2021-04-20,0.6973930034717228,-1,25.5875,-1,1618895664,sapflow-usda-7
2021-04-20,0.6988604403678786,-1,25.05,-1,1618896666,sapflow-usda-7
2021-04-20,0.7372180626072097,-1,24.5375,-1,1618897669,sapflow-usda-7
2021-04-20,0.717757127630682,-1,24,-1,1618898671,sapflow-usda-7
2021-04-20,0.7032066469069914,-1,23.2625,-1,1618900676,sapflow-usda-7
2021-04-20,0.7308189649886481,-1,23.05,-1,1618901681,sapflow-usda-7
2021-04-20,0.7299962163323905,-1,22.8875,-1,1618902686,sapflow-usda-7
2021-04-20,0.7403002160388983,-1,22.7375,-1,1618905694,sapflow-usda-7
2021-04-20,0.6939062383196158,-1,22.75,-1,1618907696,sapflow-usda-7
2021-04-20,0.7181836677985305,-1,22.7,-1,1618908697,sapflow-usda-7
2021-04-20,0.7725524501016049,-1,26.2625,-1,1618909830,sapflow-usda-7
2021-04-20,0.7156873931657503,-1,27.75,-1,1618910839,sapflow-usda-7
2021-04-20,0.7690260500470976,-1,23.9625,-1,1618912823,sapflow-usda-7
2021-04-20,0.8273165805124381,-1,28.0125,-1,1618915840,sapflow-usda-7
2021-04-20,0.8205927638779612,-1,26.25,-1,1618916827,sapflow-usda-7
2021-04-20,0.7691372049785736,-1,26.225,-1,1618917830,sapflow-usda-7
2021-04-20,0.7789425904062165,-1,30.2625,-1,1618918837,sapflow-usda-7
2021-04-20,0.835557261655851,-1,27.9375,-1,1618919820,sapflow-usda-7
2021-04-20,0.7591067403862037,-1,27.35,-1,1618921823,sapflow-usda-7
2021-04-20,0.8319374704422408,-1,28,-1,1618922826,sapflow-usda-7
2021-04-20,0.8803266336573612,-1,29.1625,-1,1618923829,sapflow-usda-7
2021-04-20,0.7614869214657012,-1,35.675,-1,1618926837,sapflow-usda-7
2021-04-20,0.9650880502147062,-1,34.8875,-1,1618927840,sapflow-usda-7
2021-04-20,0.9052701505342087,-1,34.9375,-1,1618928841,sapflow-usda-7
2021-04-20,0.9359672885700654,-1,36.2625,-1,1618929845,sapflow-usda-7
2021-04-20,0.95005542553557,-1,38.2,-1,1618930848,sapflow-usda-7
2021-04-20,0.9727264175293597,-1,39.8,-1,1618931853,sapflow-usda-7
2021-04-20,0.6537795589436098,-1,40.0125,-1,1618935959,sapflow-usda-7
