date,meanHeatRatio,meanSoilMoisture,meanOutsideTemp,meanOutsideHumidity,timestamp,nodeId
2020-10-07,1.0509714147397593,0,0,0,1602055715,sapflow-dotmote-labs-5
2020-10-07,1.0315761754847212,0,0,0,1602057622,sapflow-dotmote-labs-5
2020-10-07,1.0401780958412739,0,0,0,1602059526,sapflow-dotmote-labs-5
2020-10-07,1.0356180738151262,0,0,0,1602061427,sapflow-dotmote-labs-5
2020-10-07,1.051447685675551,0,0,0,1602063329,sapflow-dotmote-labs-5
2020-10-07,1.0327894580086274,0,0,0,1602065235,sapflow-dotmote-labs-5
2020-10-07,1.033913500295075,0,0,0,1602067136,sapflow-dotmote-labs-5
2020-10-07,1.043680820325716,0,0,0,1602069044,sapflow-dotmote-labs-5
2020-10-07,1.0545552307396615,0,0,0,1602070944,sapflow-dotmote-labs-5
2020-10-07,1.04936941631466,0,0,0,1602072846,sapflow-dotmote-labs-5
2020-10-07,1.0556757978454097,0,0,0,1602074748,sapflow-dotmote-labs-5
2020-10-07,1.0710654927206114,0,0,0,1602076649,sapflow-dotmote-labs-5
2020-10-07,1.065710234207532,0,0,0,1602078551,sapflow-dotmote-labs-5
2020-10-07,1.0432788511648472,0,0,0,1602080453,sapflow-dotmote-labs-5
2020-10-07,1.081808900214051,0,0,0,1602082355,sapflow-dotmote-labs-5
2020-10-07,1.088814573727504,0,0,0,1602084256,sapflow-dotmote-labs-5
2020-10-07,1.0897040541394964,0,0,0,1602086156,sapflow-dotmote-labs-5
2020-10-07,1.1074332256156887,0,0,0,1602088056,sapflow-dotmote-labs-5
2020-10-07,1.1027043456586811,0,0,0,1602089959,sapflow-dotmote-labs-5
2020-10-07,1.1125251037836383,0,0,0,1602091859,sapflow-dotmote-labs-5
2020-10-07,1.1032852407388152,0,0,0,1602093765,sapflow-dotmote-labs-5
2020-10-07,1.1106485751222013,0,0,0,1602095672,sapflow-dotmote-labs-5
2020-10-07,1.1335487554348338,0,0,0,1602097580,sapflow-dotmote-labs-5
2020-10-07,1.1329383405758928,0,0,0,1602099484,sapflow-dotmote-labs-5
2020-10-07,1.1393288235231536,0,0,0,1602101385,sapflow-dotmote-labs-5
2020-10-07,1.1465324958056837,0,0,0,1602103287,sapflow-dotmote-labs-5
2020-10-07,1.1305583482495565,0,0,0,1602105188,sapflow-dotmote-labs-5
2020-10-07,1.158514856927254,0,0,0,1602107091,sapflow-dotmote-labs-5
2020-10-07,1.1541276360864745,0,0,0,1602109000,sapflow-dotmote-labs-5
2020-10-07,1.1491347236588905,0,0,0,1602110902,sapflow-dotmote-labs-5
2020-10-07,1.1312788362863118,0,0,0,1602112808,sapflow-dotmote-labs-5
2020-10-07,1.1186926537203665,0,0,0,1602114711,sapflow-dotmote-labs-5
2020-10-08,1.1464749609821225,0,0,0,1602116611,sapflow-dotmote-labs-5
2020-10-08,1.1252807136309453,0,0,0,1602118512,sapflow-dotmote-labs-5
2020-10-08,1.0501709141535363,0,0,0,1602120413,sapflow-dotmote-labs-5
2020-10-08,1.034623618118868,0,0,0,1602122315,sapflow-dotmote-labs-5
2020-10-08,1.04671737835601,0,0,0,1602124217,sapflow-dotmote-labs-5
2020-10-08,1.0451545408579317,0,0,0,1602126117,sapflow-dotmote-labs-5
2020-10-08,1.0451723541248104,0,0,0,1602128017,sapflow-dotmote-labs-5
