date,meanHeatRatio,meanSoilMoisture,meanOutsideTemp,meanOutsideHumidity,timestamp,nodeId
2020-10-07,0.9847915591268579,0,0,0,1602055802,sapflow-dotmote-labs-3
2020-10-07,0.9781131948242753,0,0,0,1602057705,sapflow-dotmote-labs-3
2020-10-07,1.0291886479084593,0,0,0,1602059608,sapflow-dotmote-labs-3
2020-10-07,1.0094222886842181,0,0,0,1602061508,sapflow-dotmote-labs-3
2020-10-07,1.0272767180374902,0,0,0,1602063410,sapflow-dotmote-labs-3
2020-10-07,1.004306507778504,0,0,0,1602065313,sapflow-dotmote-labs-3
2020-10-07,0.9930971827927078,0,0,0,1602067215,sapflow-dotmote-labs-3
2020-10-07,0.9983743455956506,0,0,0,1602069113,sapflow-dotmote-labs-3
2020-10-07,1.0096933323189323,0,0,0,1602071016,sapflow-dotmote-labs-3
2020-10-07,1.0100094605780638,0,0,0,1602072915,sapflow-dotmote-labs-3
2020-10-07,1.0408667466995225,0,0,0,1602074819,sapflow-dotmote-labs-3
2020-10-07,1.065454437058474,0,0,0,1602076722,sapflow-dotmote-labs-3
2020-10-07,1.0005371731760218,0,0,0,1602078626,sapflow-dotmote-labs-3
2020-10-07,1.058612407791658,0,0,0,1602080527,sapflow-dotmote-labs-3
2020-10-07,1.0565835085037867,0,0,0,1602082429,sapflow-dotmote-labs-3
2020-10-07,1.0717259738989493,0,0,0,1602084331,sapflow-dotmote-labs-3
2020-10-07,1.0869415274572716,0,0,0,1602086234,sapflow-dotmote-labs-3
2020-10-07,1.1103056695668714,0,0,0,1602088134,sapflow-dotmote-labs-3
2020-10-07,1.1093186697512476,0,0,0,1602090037,sapflow-dotmote-labs-3
2020-10-07,1.1439835516145616,0,0,0,1602091937,sapflow-dotmote-labs-3
2020-10-07,1.132455185730828,0,0,0,1602093840,sapflow-dotmote-labs-3
2020-10-07,1.1543146764353087,0,0,0,1602095744,sapflow-dotmote-labs-3
2020-10-07,1.1521478284707538,0,0,0,1602097643,sapflow-dotmote-labs-3
2020-10-07,1.1706377169410371,0,0,0,1602099545,sapflow-dotmote-labs-3
2020-10-07,1.1912593333250332,0,0,0,1602101446,sapflow-dotmote-labs-3
2020-10-07,1.2109265909096827,0,0,0,1602103349,sapflow-dotmote-labs-3
2020-10-07,1.1802115309413814,0,0,0,1602105251,sapflow-dotmote-labs-3
2020-10-07,1.2039400473703021,0,0,0,1602107155,sapflow-dotmote-labs-3
2020-10-07,1.2083766173410713,0,0,0,1602109057,sapflow-dotmote-labs-3
2020-10-07,1.2175776139513614,0,0,0,1602110959,sapflow-dotmote-labs-3
2020-10-07,1.181390040490347,0,0,0,1602112861,sapflow-dotmote-labs-3
2020-10-07,1.176324238392642,0,0,0,1602114766,sapflow-dotmote-labs-3
2020-10-08,1.2270340249067277,0,0,0,1602116670,sapflow-dotmote-labs-3
2020-10-08,1.196092033127837,0,0,0,1602118572,sapflow-dotmote-labs-3
2020-10-08,1.0677645045951358,0,0,0,1602120477,sapflow-dotmote-labs-3
2020-10-08,1.0285356724654637,0,0,0,1602122379,sapflow-dotmote-labs-3
2020-10-08,1.0107949650231052,0,0,0,1602124282,sapflow-dotmote-labs-3
2020-10-08,1.0130953174424278,0,0,0,1602126183,sapflow-dotmote-labs-3
2020-10-08,1.0365196544155346,0,0,0,1602128087,sapflow-dotmote-labs-3
2020-10-08,1.0178532067961612,0,0,0,1602129989,sapflow-dotmote-labs-3
2020-10-08,1.0154046855199101,0,0,0,1602131890,sapflow-dotmote-labs-3
2020-10-08,0.9839628718925877,0,0,0,1602133790,sapflow-dotmote-labs-3
2020-10-08,0.9977617236989664,0,0,0,1602135689,sapflow-dotmote-labs-3
2020-10-08,1.024563701658869,0,0,0,1602137592,sapflow-dotmote-labs-3
2020-10-08,0.9990127233199456,0,0,0,1602139496,sapflow-dotmote-labs-3
2020-10-08,0.9636623000074589,0,0,0,1602141396,sapflow-dotmote-labs-3
2020-10-08,0.9812878685921345,0,0,0,1602143295,sapflow-dotmote-labs-3
2020-10-08,0.9984829981514212,0,0,0,1602145197,sapflow-dotmote-labs-3
2020-10-08,0.99253488803726,0,0,0,1602147099,sapflow-dotmote-labs-3
2020-10-08,0.9961044778336616,0,0,0,1602149002,sapflow-dotmote-labs-3
2020-10-08,1.0024728137548018,0,0,0,1602150904,sapflow-dotmote-labs-3
2020-10-08,0.9935245954738281,0,0,0,1602152808,sapflow-dotmote-labs-3
2020-10-08,1.0182804656288484,0,0,0,1602154706,sapflow-dotmote-labs-3
2020-10-08,1.0173832365764974,0,0,0,1602156608,sapflow-dotmote-labs-3
2020-10-08,1.0209183837504099,0,0,0,1602158508,sapflow-dotmote-labs-3
2020-10-08,1.0003867790257297,0,0,0,1602160411,sapflow-dotmote-labs-3
2020-10-08,1.020739081766544,0,0,0,1602162311,sapflow-dotmote-labs-3
2020-10-08,1.0432582443043161,0,0,0,1602164213,sapflow-dotmote-labs-3
2020-10-08,1.0040978088602472,0,0,0,1602166116,sapflow-dotmote-labs-3
2020-10-08,1.03410830091467,0,0,0,1602168016,sapflow-dotmote-labs-3
2020-10-08,1.0953401719458016,0,0,0,1602169916,sapflow-dotmote-labs-3
2020-10-08,1.0964916973116339,0,0,0,1602171817,sapflow-dotmote-labs-3
2020-10-08,1.1849731846848433,0,0,0,1602173716,sapflow-dotmote-labs-3
2020-10-08,1.1003295746327602,0,0,0,1602175616,sapflow-dotmote-labs-3
2020-10-08,1.2836369316882676,0,0,0,1602177520,sapflow-dotmote-labs-3
2020-10-08,1.5114974745423213,0,0,0,1602179423,sapflow-dotmote-labs-3
2020-10-08,1.6843523852046487,0,0,0,1602181324,sapflow-dotmote-labs-3
2020-10-08,1.3979498077842387,0,0,0,1602183226,sapflow-dotmote-labs-3
2020-10-08,1.4334270257184065,0,0,0,1602185129,sapflow-dotmote-labs-3
2020-10-08,1.2444431973630883,0,0,0,1602187033,sapflow-dotmote-labs-3
2020-10-08,1.2777795528363494,0,0,0,1602188933,sapflow-dotmote-labs-3
2020-10-08,1.3059008848635603,0,0,0,1602190833,sapflow-dotmote-labs-3
2020-10-08,1.3973915587737806,0,0,0,1602192733,sapflow-dotmote-labs-3
2020-10-08,1.4628699482902852,0,0,0,1602194636,sapflow-dotmote-labs-3
2020-10-08,1.5352565832663738,0,0,0,1602196538,sapflow-dotmote-labs-3
2020-10-08,1.3563668284263233,0,0,0,1602198439,sapflow-dotmote-labs-3
2020-10-08,1.2149476938560424,0,0,0,1602200340,sapflow-dotmote-labs-3
2020-10-09,1.2790786477666942,0,0,0,1602202242,sapflow-dotmote-labs-3
2020-10-09,1.117556432430043,0,0,0,1602204144,sapflow-dotmote-labs-3
2020-10-09,1.0739577234235453,0,0,0,1602206045,sapflow-dotmote-labs-3
2020-10-09,1.0508988826941836,0,0,0,1602207946,sapflow-dotmote-labs-3
2020-10-09,0.9842730785147955,0,0,0,1602209846,sapflow-dotmote-labs-3
2020-10-09,0.9904659385208401,0,0,0,1602211747,sapflow-dotmote-labs-3
2020-10-09,0.9965881974989881,0,0,0,1602213649,sapflow-dotmote-labs-3
2020-10-09,1.0176861161804602,0,0,0,1602215548,sapflow-dotmote-labs-3
2020-10-09,0.9850454394032373,0,0,0,1602217448,sapflow-dotmote-labs-3
2020-10-09,1.0233880513074889,0,0,0,1602219349,sapflow-dotmote-labs-3
2020-10-09,0.976948344242441,0,0,0,1602221252,sapflow-dotmote-labs-3
2020-10-09,1.0205131823976357,0,0,0,1602223153,sapflow-dotmote-labs-3
2020-10-09,1.001066157453048,0,0,0,1602225056,sapflow-dotmote-labs-3
2020-10-09,1.011141269294679,0,0,0,1602226958,sapflow-dotmote-labs-3
2020-10-09,0.9998942103225454,0,0,0,1602228860,sapflow-dotmote-labs-3
