date,meanHeatRatio,meanSoilMoisture,meanOutsideTemp,meanOutsideHumidity,timestamp,nodeId
2020-10-07,1.0421796360550732,0,0,0,1602054430,sapflow-dotmote-labs-2
2020-10-07,1.0498468797074747,0,0,0,1602056333,sapflow-dotmote-labs-2
2020-10-07,1.0458075297026261,0,0,0,1602058235,sapflow-dotmote-labs-2
2020-10-07,1.0577948598262186,0,0,0,1602060136,sapflow-dotmote-labs-2
2020-10-07,1.058926139774428,0,0,0,1602062037,sapflow-dotmote-labs-2
2020-10-07,1.054052770369882,0,0,0,1602063939,sapflow-dotmote-labs-2
2020-10-07,1.0648161604566704,0,0,0,1602065840,sapflow-dotmote-labs-2
2020-10-07,1.0485186048653976,0,0,0,1602067742,sapflow-dotmote-labs-2
2020-10-07,1.0740655629182099,0,0,0,1602069644,sapflow-dotmote-labs-2
2020-10-07,1.0624527023122567,0,0,0,1602071545,sapflow-dotmote-labs-2
2020-10-07,1.0529068472847203,0,0,0,1602073446,sapflow-dotmote-labs-2
2020-10-07,1.0734270087573408,0,0,0,1602075347,sapflow-dotmote-labs-2
2020-10-07,1.0873158041939999,0,0,0,1602077249,sapflow-dotmote-labs-2
2020-10-07,1.0751822314259005,0,0,0,1602079151,sapflow-dotmote-labs-2
2020-10-07,1.1090552433586784,0,0,0,1602081052,sapflow-dotmote-labs-2
2020-10-07,1.087917513490488,0,0,0,1602082954,sapflow-dotmote-labs-2
2020-10-07,1.127460711145009,0,0,0,1602084855,sapflow-dotmote-labs-2
2020-10-07,1.1282822867367786,0,0,0,1602086758,sapflow-dotmote-labs-2
2020-10-07,1.1777692442877403,0,0,0,1602088658,sapflow-dotmote-labs-2
2020-10-07,1.1449617520812883,0,0,0,1602090561,sapflow-dotmote-labs-2
2020-10-07,1.1828283846560443,0,0,0,1602092463,sapflow-dotmote-labs-2
2020-10-07,1.1649228859573753,0,0,0,1602094365,sapflow-dotmote-labs-2
2020-10-07,1.1867471610224205,0,0,0,1602096268,sapflow-dotmote-labs-2
2020-10-07,1.1755562841240461,0,0,0,1602098170,sapflow-dotmote-labs-2
2020-10-07,1.2150216655594883,0,0,0,1602100073,sapflow-dotmote-labs-2
2020-10-07,1.213798376973005,0,0,0,1602101975,sapflow-dotmote-labs-2
2020-10-07,1.2193643487883683,0,0,0,1602103877,sapflow-dotmote-labs-2
2020-10-07,1.1915769127185403,0,0,0,1602105780,sapflow-dotmote-labs-2
2020-10-07,1.237839264538297,0,0,0,1602107681,sapflow-dotmote-labs-2
2020-10-07,1.2325476507588788,0,0,0,1602109584,sapflow-dotmote-labs-2
2020-10-07,1.2443391069879306,0,0,0,1602111486,sapflow-dotmote-labs-2
2020-10-07,1.2186844302669029,0,0,0,1602113387,sapflow-dotmote-labs-2
2020-10-08,1.2178494418898027,0,0,0,1602115290,sapflow-dotmote-labs-2
2020-10-08,1.2246725287614384,0,0,0,1602117192,sapflow-dotmote-labs-2
2020-10-08,1.1212649547695033,0,0,0,1602119093,sapflow-dotmote-labs-2
2020-10-08,1.0532073670639652,0,0,0,1602120994,sapflow-dotmote-labs-2
2020-10-08,1.0368442157501712,0,0,0,1602122897,sapflow-dotmote-labs-2
2020-10-08,1.0269763617386998,0,0,0,1602124798,sapflow-dotmote-labs-2
2020-10-08,1.0442697367042002,0,0,0,1602126700,sapflow-dotmote-labs-2
2020-10-08,1.0304833507573319,0,0,0,1602128602,sapflow-dotmote-labs-2
2020-10-08,1.0439841969281822,0,0,0,1602130504,sapflow-dotmote-labs-2
2020-10-08,1.0371986818973282,0,0,0,1602132406,sapflow-dotmote-labs-2
2020-10-08,1.0175788336820497,0,0,0,1602134308,sapflow-dotmote-labs-2
2020-10-08,1.0351543171230047,0,0,0,1602136211,sapflow-dotmote-labs-2
2020-10-08,1.0444953367060044,0,0,0,1602138114,sapflow-dotmote-labs-2
2020-10-08,1.050435244868256,0,0,0,1602140016,sapflow-dotmote-labs-2
2020-10-08,1.045284015939886,0,0,0,1602141918,sapflow-dotmote-labs-2
2020-10-08,1.0143569920836633,0,0,0,1602143820,sapflow-dotmote-labs-2
2020-10-08,1.0513278977793123,0,0,0,1602145721,sapflow-dotmote-labs-2
2020-10-08,1.0158923056478089,0,0,0,1602147622,sapflow-dotmote-labs-2
2020-10-08,1.040364186840101,0,0,0,1602149524,sapflow-dotmote-labs-2
2020-10-08,1.028791996359561,0,0,0,1602151424,sapflow-dotmote-labs-2
2020-10-08,1.0531540779757247,0,0,0,1602153325,sapflow-dotmote-labs-2
2020-10-08,1.0289855238239822,0,0,0,1602155228,sapflow-dotmote-labs-2
2020-10-08,1.0512416981347834,0,0,0,1602157130,sapflow-dotmote-labs-2
2020-10-08,1.040925704099938,0,0,0,1602159033,sapflow-dotmote-labs-2
2020-10-08,1.0515274634414253,0,0,0,1602160935,sapflow-dotmote-labs-2
2020-10-08,1.0708909144411956,0,0,0,1602162837,sapflow-dotmote-labs-2
2020-10-08,1.082475190242366,0,0,0,1602164739,sapflow-dotmote-labs-2
2020-10-08,1.065004957324353,0,0,0,1602166641,sapflow-dotmote-labs-2
2020-10-08,1.0773607314471418,0,0,0,1602168542,sapflow-dotmote-labs-2
2020-10-08,1.1052730955075811,0,0,0,1602170444,sapflow-dotmote-labs-2
2020-10-08,1.241758841653338,0,0,0,1602172347,sapflow-dotmote-labs-2
2020-10-08,1.1421887769309613,0,0,0,1602174249,sapflow-dotmote-labs-2
2020-10-08,1.1649634883165914,0,0,0,1602176151,sapflow-dotmote-labs-2
2020-10-08,1.3067942950362006,0,0,0,1602178053,sapflow-dotmote-labs-2
2020-10-08,1.3966994778023574,0,0,0,1602179955,sapflow-dotmote-labs-2
2020-10-08,1.5690969384052733,0,0,0,1602181856,sapflow-dotmote-labs-2
2020-10-08,1.3001750320915215,0,0,0,1602183757,sapflow-dotmote-labs-2
2020-10-08,1.3968334188468094,0,0,0,1602185659,sapflow-dotmote-labs-2
2020-10-08,1.218738219344507,0,0,0,1602187559,sapflow-dotmote-labs-2
2020-10-08,1.3122034272796483,0,0,0,1602189460,sapflow-dotmote-labs-2
2020-10-08,1.2733368602835053,0,0,0,1602191361,sapflow-dotmote-labs-2
2020-10-08,1.3308961847373164,0,0,0,1602193262,sapflow-dotmote-labs-2
2020-10-08,1.3959346631232565,0,0,0,1602195162,sapflow-dotmote-labs-2
2020-10-08,1.3870088512579337,0,0,0,1602197062,sapflow-dotmote-labs-2
2020-10-08,1.2896918044889771,0,0,0,1602198963,sapflow-dotmote-labs-2
2020-10-08,1.2248486413686994,0,0,0,1602200864,sapflow-dotmote-labs-2
2020-10-09,1.2660021095227878,0,0,0,1602202765,sapflow-dotmote-labs-2
2020-10-09,1.112386442408634,0,0,0,1602204667,sapflow-dotmote-labs-2
2020-10-09,1.0798780602076932,0,0,0,1602206568,sapflow-dotmote-labs-2
2020-10-09,1.0585940427685308,0,0,0,1602208470,sapflow-dotmote-labs-2
2020-10-09,1.028362110085726,0,0,0,1602210370,sapflow-dotmote-labs-2
2020-10-09,1.0224979668323777,0,0,0,1602212272,sapflow-dotmote-labs-2
2020-10-09,1.0379307187490068,0,0,0,1602214172,sapflow-dotmote-labs-2
2020-10-09,1.0381597774064186,0,0,0,1602216074,sapflow-dotmote-labs-2
2020-10-09,1.0324014027822643,0,0,0,1602217976,sapflow-dotmote-labs-2
2020-10-09,1.0236492911340733,0,0,0,1602219876,sapflow-dotmote-labs-2
2020-10-09,1.0530428282232418,0,0,0,1602221778,sapflow-dotmote-labs-2
2020-10-09,1.0409651640201412,0,0,0,1602223680,sapflow-dotmote-labs-2
2020-10-09,1.0256822782332362,0,0,0,1602225582,sapflow-dotmote-labs-2
2020-10-09,1.0483436402413249,0,0,0,1602227484,sapflow-dotmote-labs-2
2020-10-09,1.0540588521339929,0,0,0,1602229386,sapflow-dotmote-labs-2
2020-10-09,1.0201868515289285,0,0,0,1602231290,sapflow-dotmote-labs-2
2020-10-09,1.039574094922622,0,0,0,1602233190,sapflow-dotmote-labs-2
2020-10-09,1.0420187955065192,0,0,0,1602235092,sapflow-dotmote-labs-2
2020-10-09,1.0411596626516741,0,0,0,1602236992,sapflow-dotmote-labs-2
2020-10-09,1.0353158856311837,0,0,0,1602238893,sapflow-dotmote-labs-2
2020-10-09,1.047851864388777,0,0,0,1602240795,sapflow-dotmote-labs-2
2020-10-09,1.0471408419370476,0,0,0,1602242697,sapflow-dotmote-labs-2
2020-10-09,1.0559422936013405,0,0,0,1602244599,sapflow-dotmote-labs-2
2020-10-09,1.0427215563125747,0,0,0,1602246500,sapflow-dotmote-labs-2
2020-10-09,1.0442554749312802,0,0,0,1602248402,sapflow-dotmote-labs-2
2020-10-09,1.0682322217576117,0,0,0,1602250303,sapflow-dotmote-labs-2
2020-10-09,1.0413566686823825,0,0,0,1602252205,sapflow-dotmote-labs-2
2020-10-09,1.0791128856186893,0,0,0,1602254105,sapflow-dotmote-labs-2
2020-10-09,1.1259857425774078,0,0,0,1602256006,sapflow-dotmote-labs-2
2020-10-09,1.1082460340315032,0,0,0,1602257907,sapflow-dotmote-labs-2
2020-10-09,1.120302446645687,0,0,0,1602259808,sapflow-dotmote-labs-2
2020-10-09,1.213218519856279,0,0,0,1602261709,sapflow-dotmote-labs-2
2020-10-09,1.1789625803478045,0,0,0,1602263613,sapflow-dotmote-labs-2
2020-10-09,1.1659166319166043,0,0,0,1602265515,sapflow-dotmote-labs-2
2020-10-09,1.2307457251678142,0,0,0,1602267416,sapflow-dotmote-labs-2
2020-10-09,1.2045299034834565,0,0,0,1602269318,sapflow-dotmote-labs-2
2020-10-09,1.3039243853673381,0,0,0,1602271220,sapflow-dotmote-labs-2
2020-10-09,1.2279081280644661,0,0,0,1602273122,sapflow-dotmote-labs-2
2020-10-09,1.293777238875131,0,0,0,1602275024,sapflow-dotmote-labs-2
2020-10-09,1.32385929349269,0,0,0,1602276926,sapflow-dotmote-labs-2
2020-10-09,1.3414993716351948,0,0,0,1602278831,sapflow-dotmote-labs-2
2020-10-09,1.2441754449144165,0,0,0,1602280731,sapflow-dotmote-labs-2
2020-10-09,1.209604864661653,0,0,0,1602282633,sapflow-dotmote-labs-2
2020-10-09,1.2487074111166707,0,0,0,1602284535,sapflow-dotmote-labs-2
2020-10-09,1.2084691043741331,0,0,0,1602286436,sapflow-dotmote-labs-2
2020-10-10,1.161993135855115,0,0,0,1602288338,sapflow-dotmote-labs-2
2020-10-10,1.105987928966867,0,0,0,1602290241,sapflow-dotmote-labs-2
2020-10-10,1.0911393328639583,0,0,0,1602292141,sapflow-dotmote-labs-2
2020-10-10,1.0861286469435432,0,0,0,1602294042,sapflow-dotmote-labs-2
2020-10-10,1.0425436205240237,0,0,0,1602295944,sapflow-dotmote-labs-2
2020-10-10,1.0659665644672716,0,0,0,1602297846,sapflow-dotmote-labs-2
2020-10-10,1.0595162918638132,0,0,0,1602299747,sapflow-dotmote-labs-2
2020-10-10,1.0287897277114912,0,0,0,1602301648,sapflow-dotmote-labs-2
