date,meanHeatRatio,meanSoilMoisture,meanOutsideTemp,meanOutsideHumidity,timestamp,nodeId
2021-04-16,2.20201772364134,-1,36.473684210526315,-1,1618597751,sapflow-usda-9
2021-04-16,1.3859735947028262,-1,35.75,-1,1618598754,sapflow-usda-9
2021-04-16,0.9014686699034888,-1,36.3625,-1,1618600763,sapflow-usda-9
2021-04-19,1.1669494631918185,-1,46.53947368421053,-1,1618859579,sapflow-usda-9
2021-04-19,0.7249332618109293,-1,33.473684210526315,-1,1618861546,sapflow-usda-9
2021-04-19,0.9151398372255798,-1,32.46052631578947,-1,1618862548,sapflow-usda-9
2021-04-19,0.8440347865385752,-1,31.723684210526315,-1,1618863552,sapflow-usda-9
2021-04-19,0.8754027673112971,-1,31.263157894736842,-1,1618864556,sapflow-usda-9
2021-04-19,0.9587343291900744,-1,31.11842105263158,-1,1618866564,sapflow-usda-9
2021-04-19,0.9868561729473352,-1,31.026315789473685,-1,1618867566,sapflow-usda-9
2021-04-19,0.8639504847377057,-1,30.986842105263158,-1,1618868569,sapflow-usda-9
2021-04-19,0.6612540021278035,-1,31.63157894736842,-1,1618870682,sapflow-usda-9
2021-04-19,0.9347550731252368,-1,30.80263157894737,-1,1618871668,sapflow-usda-9
2021-04-19,0.904387674000727,-1,30.25,-1,1618873673,sapflow-usda-9
2021-04-19,0.8574115758700442,-1,30.210526315789473,-1,1618874677,sapflow-usda-9
2021-04-19,0.8697544317890462,-1,30.07894736842105,-1,1618875680,sapflow-usda-9
2021-04-20,0.8240433155563073,-1,29.68421052631579,-1,1618877686,sapflow-usda-9
2021-04-20,0.7912663471154058,-1,29.473684210526315,-1,1618878688,sapflow-usda-9
2021-04-20,0.7842453105318529,-1,29.30263157894737,-1,1618879691,sapflow-usda-9
2021-04-20,0.8578569943736964,-1,29.30263157894737,-1,1618880694,sapflow-usda-9
2021-04-20,0.792320500737205,-1,29.25,-1,1618881701,sapflow-usda-9
2021-04-20,0.771392342342627,-1,29.25,-1,1618883709,sapflow-usda-9
2021-04-20,0.806232770757804,-1,29.263157894736842,-1,1618884713,sapflow-usda-9
2021-04-20,0.6082641922496963,-1,30.236842105263158,-1,1618886830,sapflow-usda-9
2021-04-20,0.5608293499748735,-1,31.11842105263158,-1,1618886938,sapflow-usda-9
2021-04-20,0.6907115265277303,-1,29.276315789473685,-1,1618888924,sapflow-usda-9
2021-04-20,0.6444531764463444,-1,33.5,-1,1618889932,sapflow-usda-9
2021-04-20,0.3811369550899837,-1,29.11842105263158,-1,1618890913,sapflow-usda-9
2021-04-20,0.6277972279516397,-1,27.36842105263158,-1,1618891912,sapflow-usda-9
2021-04-20,0.7993142048084009,-1,26.157894736842106,-1,1618892915,sapflow-usda-9
2021-04-20,0.6536649388248656,-1,24.776315789473685,-1,1618895012,sapflow-usda-9
2021-04-20,0.5560138417038513,-1,25,-1,1618896124,sapflow-usda-9
2021-04-20,0.7759615587885638,-1,23.94736842105263,-1,1618897110,sapflow-usda-9
2021-04-20,0.6517629684647441,-1,23.342105263157894,-1,1618898112,sapflow-usda-9
2021-04-20,0.777316047459261,-1,22.82894736842105,-1,1618899117,sapflow-usda-9
2021-04-20,0.7357822664379811,-1,22.776315789473685,-1,1618900211,sapflow-usda-9
2021-04-20,0.6958340724859562,-1,22.5,-1,1618901213,sapflow-usda-9
2021-04-20,0.72227727968495,-1,22.25,-1,1618902218,sapflow-usda-9
2021-04-20,0.7855990941550102,-1,22.19736842105263,-1,1618903220,sapflow-usda-9
2021-04-20,0.7055049114513923,-1,22.157894736842106,-1,1618904223,sapflow-usda-9
2021-04-20,0.7606119235129793,-1,22.19736842105263,-1,1618905227,sapflow-usda-9
2021-04-20,0.8395492084448478,-1,23.592105263157894,-1,1618908221,sapflow-usda-9
2021-04-20,0.7542035245714382,-1,22.93421052631579,-1,1618909223,sapflow-usda-9
