date,meanHeatRatio,meanSoilMoisture,meanOutsideTemp,meanOutsideHumidity,timestamp,nodeId
2021-04-16,1.263499338411711,-1,35.75,-1,1618598499,sapflow-usda-10
2021-04-16,0.9868122300587683,-1,35.0125,-1,1618599504,sapflow-usda-10
2021-04-16,1.0990594022269966,-1,36.48684210526316,-1,1618600509,sapflow-usda-10
2021-04-19,0.7403175599431193,-1,33.73684210526316,-1,1618860560,sapflow-usda-10
2021-04-19,0.646727858754939,-1,31.94736842105263,-1,1618861561,sapflow-usda-10
2021-04-19,0.722073468636283,-1,31.38157894736842,-1,1618862564,sapflow-usda-10
2021-04-19,0.657810841989021,-1,30.763157894736842,-1,1618863569,sapflow-usda-10
2021-04-19,0.6958474486537778,-1,30.513157894736842,-1,1618865576,sapflow-usda-10
2021-04-19,0.7904353675186844,-1,30.407894736842106,-1,1618867585,sapflow-usda-10
2021-04-19,0.7545501851694884,-1,30.31578947368421,-1,1618869594,sapflow-usda-10
2021-04-19,0.7210381803444297,-1,30.13157894736842,-1,1618870597,sapflow-usda-10
2021-04-19,0.7192814189440693,-1,29.5,-1,1618873610,sapflow-usda-10
2021-04-19,0.501452594070396,-1,30.32894736842105,-1,1618874726,sapflow-usda-10
2021-04-19,0.7212164583960878,-1,29.56578947368421,-1,1618875715,sapflow-usda-10
2021-04-19,0.6719876552821265,-1,29.31578947368421,-1,1618876719,sapflow-usda-10
2021-04-20,0.6793568374370226,-1,28.986842105263158,-1,1618877722,sapflow-usda-10
2021-04-20,0.6384188283174791,-1,28.75,-1,1618878725,sapflow-usda-10
2021-04-20,0.6150868457472781,-1,28.75,-1,1618880737,sapflow-usda-10
2021-04-20,0.6220872524576578,-1,28.75,-1,1618882744,sapflow-usda-10
2021-04-20,0.5943049012670165,-1,28.723684210526315,-1,1618884752,sapflow-usda-10
2021-04-20,0.6086254485074825,-1,28.723684210526315,-1,1618887766,sapflow-usda-10
2021-04-20,0.5781893769858643,-1,28.5,-1,1618888770,sapflow-usda-10
2021-04-20,0.3420454129377546,-1,28.81578947368421,-1,1618889881,sapflow-usda-10
2021-04-20,0.4948957427546162,-1,26,-1,1618891872,sapflow-usda-10
2021-04-20,0.5734886345983026,-1,29.57894736842105,-1,1618893893,sapflow-usda-10
2021-04-20,0.567436895483192,-1,25.25,-1,1618894878,sapflow-usda-10
