unix_timestamp,human_timestamp,nodeID,tc1,tc2,millisSinceHeatPulse,soilMoisture,outsideTemp,outsideHumidity
1563437223,7/18/2019 8:7:3,2,19.82811,19.83315,1160979,8,-1,-1
1563437226,7/18/2019 8:7:6,2,19.81552,19.83063,1163979,8,-1,-1
1563437229,7/18/2019 8:7:9,2,19.80797,19.84322,1166978,8,-1,-1
1563437232,7/18/2019 8:7:12,2,19.80545,19.83063,1169979,8,-1,-1
1563437235,7/18/2019 8:7:15,2,19.81804,19.83315,1172978,8,-1,-1
1563437238,7/18/2019 8:7:18,2,19.80545,19.83063,1175979,8,-1,-1
1563437241,7/18/2019 8:7:21,2,19.813,19.82307,1178978,8,-1,-1
1563437244,7/18/2019 8:7:24,2,19.82056,19.82056,1181978,9,-1,-1
1563437247,7/18/2019 8:7:27,2,19.82307,19.83818,1184978,9,-1,-1
1563437250,7/18/2019 8:7:30,2,19.82056,19.82559,1187978,9,-1,-1
1563437253,7/18/2019 8:7:33,2,19.80797,19.83315,1190978,8,-1,-1
1563437256,7/18/2019 8:7:36,2,19.81049,19.82559,1193978,8,-1,-1
1563437259,7/18/2019 8:7:39,2,19.80797,19.83818,1196978,9,-1,-1
1563437262,7/18/2019 8:7:42,2,19.81049,19.83566,1199979,9,-1,-1
1563437265,7/18/2019 8:7:45,2,19.81804,19.82307,1202978,9,-1,-1
1563437268,7/18/2019 8:7:48,2,19.80042,19.82559,1205978,9,-1,-1
1563437271,7/18/2019 8:7:51,2,19.7979,19.813,1208978,9,-1,-1
1563437274,7/18/2019 8:7:54,2,19.76517,19.82559,1211978,9,-1,-1
1563437277,7/18/2019 8:7:57,2,19.79286,19.82307,1214979,9,-1,-1
1563437280,7/18/2019 8:8:0,2,19.79538,19.83063,1217978,9,-1,-1
1563437283,7/18/2019 8:8:3,2,19.7979,19.82811,1220979,9,-1,-1
1563437286,7/18/2019 8:8:6,2,19.80545,19.82056,1223979,8,-1,-1
1563437289,7/18/2019 8:8:9,2,19.80797,19.83818,1226978,8,-1,-1
1563437292,7/18/2019 8:8:12,2,19.80042,19.80545,1229978,8,-1,-1
1563437295,7/18/2019 8:8:15,2,19.79286,19.80293,1232979,8,-1,-1
1563437298,7/18/2019 8:8:18,2,19.79034,19.83063,1235979,8,-1,-1
1563437301,7/18/2019 8:8:21,2,19.79286,19.80797,1238978,8,-1,-1
1563437304,7/18/2019 8:8:24,2,19.79538,19.82056,1241979,8,-1,-1
1563437307,7/18/2019 8:8:27,2,19.78783,19.81804,1244978,8,-1,-1
1563437310,7/18/2019 8:8:30,2,19.79034,19.80545,1247978,8,-1,-1
1563437313,7/18/2019 8:8:33,2,19.79286,19.83315,1250978,8,-1,-1
1563437316,7/18/2019 8:8:36,2,19.79034,19.81552,1253978,8,-1,-1
1563437319,7/18/2019 8:8:39,2,19.79286,19.81804,1256978,8,-1,-1
1563437322,7/18/2019 8:8:42,2,19.79538,19.81552,1259979,8,-1,-1
1563437325,7/18/2019 8:8:45,2,19.78279,19.82307,1262978,7,-1,-1
1563437328,7/18/2019 8:8:48,2,19.79538,19.81049,1265979,7,-1,-1
1563437331,7/18/2019 8:8:51,2,19.7979,19.81804,1268979,7,-1,-1
1563437334,7/18/2019 8:8:54,2,19.80042,19.82056,1271979,8,-1,-1
1563437337,7/18/2019 8:8:57,2,19.80293,19.80797,1274979,8,-1,-1
1563437340,7/18/2019 8:9:0,2,19.80545,19.81552,1277979,8,-1,-1
1563437343,7/18/2019 8:9:3,2,19.79286,19.82307,1280978,8,-1,-1
1563437346,7/18/2019 8:9:6,2,19.79538,19.80545,1283978,8,-1,-1
1563437349,7/18/2019 8:9:9,2,19.80293,19.83315,1286978,8,-1,-1
1563437352,7/18/2019 8:9:12,2,19.80042,19.80545,1289978,8,-1,-1
1563437355,7/18/2019 8:9:15,2,19.7979,19.82307,1292978,8,-1,-1
1563437358,7/18/2019 8:9:18,2,19.80042,19.82056,1295978,8,-1,-1
1563437361,7/18/2019 8:9:21,2,19.7979,19.83315,1298978,8,-1,-1
1563437364,7/18/2019 8:9:24,2,19.79538,19.83063,1301978,7,-1,-1
1563437367,7/18/2019 8:9:27,2,19.79286,19.81804,1304978,8,-1,-1
1563437370,7/18/2019 8:9:30,2,19.79538,19.82056,1307979,8,-1,-1
1563437373,7/18/2019 8:9:33,2,19.7979,19.813,1310979,7,-1,-1
1563437376,7/18/2019 8:9:36,2,19.79034,19.82056,1313978,7,-1,-1
1563437379,7/18/2019 8:9:39,2,19.78279,19.80797,1316978,8,-1,-1
1563437382,7/18/2019 8:9:42,2,19.79034,19.80545,1319979,8,-1,-1
1563437385,7/18/2019 8:9:45,2,19.7979,19.82307,1322978,8,-1,-1
1563437388,7/18/2019 8:9:48,2,19.77524,19.79538,1325979,8,-1,-1
1563437391,7/18/2019 8:9:51,2,19.78279,19.80797,1328979,8,-1,-1
1563437394,7/18/2019 8:9:54,2,19.7702,19.80545,1331978,9,-1,-1
1563437397,7/18/2019 8:9:57,2,19.77776,19.80293,1334978,8,-1,-1
1563437400,7/18/2019 8:10:0,2,19.78027,19.79538,1337978,8,-1,-1
1563437403,7/18/2019 8:10:3,2,19.78279,19.80293,1340978,8,-1,-1
1563437406,7/18/2019 8:10:6,2,19.7702,19.78027,1343978,8,-1,-1
1563437409,7/18/2019 8:10:9,2,19.77272,19.79286,1346979,8,-1,-1
1563437412,7/18/2019 8:10:12,2,19.77524,19.79538,1349978,8,-1,-1
1563437415,7/18/2019 8:10:15,2,19.78783,19.80797,1352978,8,-1,-1
1563437418,7/18/2019 8:10:18,2,19.76517,19.79538,1355979,8,-1,-1
1563437421,7/18/2019 8:10:21,2,19.77272,19.78783,1358979,6,-1,-1
1563437424,7/18/2019 8:10:24,2,19.77524,19.78027,1361979,7,-1,-1
1563437427,7/18/2019 8:10:27,2,19.78783,19.79286,1364979,8,-1,-1
1563437430,7/18/2019 8:10:30,2,19.7702,19.79538,1367979,8,-1,-1
1563437433,7/18/2019 8:10:33,2,19.77776,19.80293,1370979,8,-1,-1
1563437436,7/18/2019 8:10:36,2,19.77524,19.80042,1373979,8,-1,-1
1563437439,7/18/2019 8:10:39,2,19.76265,19.7979,1376978,9,-1,-1
1563437442,7/18/2019 8:10:42,2,19.76013,19.79538,1379978,9,-1,-1
1563437445,7/18/2019 8:10:45,2,19.78279,19.79286,1382979,8,-1,-1
1563437448,7/18/2019 8:10:48,2,19.77524,19.79034,1385978,8,-1,-1
1563437451,7/18/2019 8:10:51,2,19.78783,19.7979,1388978,8,-1,-1
1563437454,7/18/2019 8:10:54,2,19.78531,19.80545,1391978,8,-1,-1
1563437457,7/18/2019 8:10:57,2,19.78783,19.80797,1394979,6,-1,-1
1563437460,7/18/2019 8:11:0,2,19.78531,19.79034,1397979,7,-1,-1
1563437463,7/18/2019 8:11:3,2,19.78783,19.7979,1400979,7,-1,-1
1563437466,7/18/2019 8:11:6,2,19.77524,19.80545,1403979,8,-1,-1
1563437469,7/18/2019 8:11:9,2,19.78783,19.78783,1406978,8,-1,-1
1563437472,7/18/2019 8:11:12,2,19.79034,19.81552,1409978,9,-1,-1
1563437475,7/18/2019 8:11:15,2,19.78783,19.80293,1412978,9,-1,-1
1563437478,7/18/2019 8:11:18,2,19.79034,19.80545,1415978,8,-1,-1
1563437481,7/18/2019 8:11:21,2,19.77776,19.80293,1418978,8,-1,-1
1563437484,7/18/2019 8:11:24,2,19.78027,19.79538,1421978,8,-1,-1
1563437487,7/18/2019 8:11:27,2,19.77776,19.7979,1424979,8,-1,-1
1563437490,7/18/2019 8:11:30,2,19.78027,19.82056,1427979,8,-1,-1
1563437493,7/18/2019 8:11:33,2,19.78783,19.813,1430979,8,-1,-1
1563437496,7/18/2019 8:11:36,2,19.77524,19.80545,1433978,7,-1,-1
1563437499,7/18/2019 8:11:39,2,19.77776,19.7979,1436979,7,-1,-1
1563437502,7/18/2019 8:11:42,2,19.78027,19.79538,1439978,7,-1,-1
1563437505,7/18/2019 8:11:45,2,19.77776,19.7979,1442978,8,-1,-1
1563437508,7/18/2019 8:11:48,2,19.78027,19.80545,1445978,8,-1,-1
1563437511,7/18/2019 8:11:51,2,19.77776,19.79286,1448978,8,-1,-1
1563437514,7/18/2019 8:11:54,2,19.77524,19.79538,1451978,9,-1,-1
1563437517,7/18/2019 8:11:57,2,19.77776,19.7979,1454979,9,-1,-1
1563437520,7/18/2019 8:12:0,2,19.76517,19.79538,1457978,8,-1,-1
1563437523,7/18/2019 8:12:3,2,19.78783,19.81804,1460978,8,-1,-1
1563437526,7/18/2019 8:12:6,2,19.77524,19.78531,1463979,8,-1,-1
1563437529,7/18/2019 8:12:9,2,19.77272,19.79286,1466978,8,-1,-1
1563437532,7/18/2019 8:12:12,2,19.76517,19.80042,1469978,8,-1,-1
1563437535,7/18/2019 8:12:15,2,19.77776,19.7979,1472979,8,-1,-1
1563437538,7/18/2019 8:12:18,2,19.78531,19.79538,1475979,7,-1,-1
1563437541,7/18/2019 8:12:21,2,19.79286,19.79286,1478978,7,-1,-1
1563437544,7/18/2019 8:12:24,2,19.77524,19.80042,1481978,7,-1,-1
1563437547,7/18/2019 8:12:27,2,19.77776,19.80293,1484979,8,-1,-1
1563437550,7/18/2019 8:12:30,2,19.7702,19.79538,1487979,8,-1,-1
1563437553,7/18/2019 8:12:33,2,19.77272,19.79286,1490978,8,-1,-1
1563437556,7/18/2019 8:12:36,2,19.7702,19.79034,1493978,9,-1,-1
1563437559,7/18/2019 8:12:39,2,19.78279,19.78279,1496978,9,-1,-1
1563437562,7/18/2019 8:12:42,2,19.77524,19.79538,1499978,8,-1,-1
1563437565,7/18/2019 8:12:45,2,19.76265,19.79286,1502978,8,-1,-1
1563437568,7/18/2019 8:12:48,2,19.7702,19.79034,1505978,8,-1,-1
1563437571,7/18/2019 8:12:51,2,19.78279,19.79286,1508978,8,-1,-1
1563437574,7/18/2019 8:12:54,2,19.78027,19.79538,1511978,6,-1,-1
1563437577,7/18/2019 8:12:57,2,19.76768,19.79286,1514978,7,-1,-1
1563437580,7/18/2019 8:13:0,2,19.76517,19.80042,1517979,8,-1,-1
1563437583,7/18/2019 8:13:3,2,19.77776,19.7979,1520978,8,-1,-1
1563437586,7/18/2019 8:13:6,2,19.76517,19.79034,1523979,8,-1,-1
1563437589,7/18/2019 8:13:9,2,19.77776,19.80293,1526978,8,-1,-1
1563437592,7/18/2019 8:13:12,2,19.76517,19.81049,1529978,8,-1,-1
1563437595,7/18/2019 8:13:15,2,19.78279,19.80293,1532979,9,-1,-1
1563437598,7/18/2019 8:13:18,2,19.77524,19.79034,1535979,9,-1,-1
1563437601,7/18/2019 8:13:21,2,19.76768,19.80293,1538978,7,-1,-1
1563437604,7/18/2019 8:13:24,2,19.77524,19.80545,1541979,8,-1,-1
1563437607,7/18/2019 8:13:27,2,19.76265,19.80293,1544978,8,-1,-1
1563437610,7/18/2019 8:13:30,2,19.7702,19.79538,1547978,8,-1,-1
1563437613,7/18/2019 8:13:33,2,19.76768,19.79286,1550979,7,-1,-1
1563437616,7/18/2019 8:13:36,2,19.77524,19.80545,1553978,7,-1,-1
1563437619,7/18/2019 8:13:39,2,19.78783,19.79286,1556979,8,-1,-1
1563437622,7/18/2019 8:13:42,2,19.76517,19.78027,1559978,8,-1,-1
1563437625,7/18/2019 8:13:45,2,19.77776,19.77776,1562978,8,-1,-1
1563437628,7/18/2019 8:13:48,2,19.7551,19.76517,1565979,8,-1,-1
1563437631,7/18/2019 8:13:51,2,19.76265,19.78279,1568978,8,-1,-1
1563437634,7/18/2019 8:13:54,2,19.76013,19.78027,1571978,9,-1,-1
1563437637,7/18/2019 8:13:57,2,19.75258,19.78783,1574979,8,-1,-1
1563437640,7/18/2019 8:14:0,2,19.7702,19.78027,1577978,7,-1,-1
1563437643,7/18/2019 8:14:3,2,19.76265,19.77776,1580979,8,-1,-1
1563437646,7/18/2019 8:14:6,2,19.76013,19.79034,1583978,8,-1,-1
1563437649,7/18/2019 8:14:9,2,19.75761,19.77776,1586979,8,-1,-1
1563437652,7/18/2019 8:14:12,2,19.76013,19.78531,1589978,8,-1,-1
1563437655,7/18/2019 8:14:15,2,19.75258,19.77776,1592978,8,-1,-1
1563437658,7/18/2019 8:14:18,2,19.7551,19.76013,1595979,8,-1,-1
1563437661,7/18/2019 8:14:21,2,19.75258,19.77776,1598978,8,-1,-1
1563437664,7/18/2019 8:14:24,2,19.75006,19.77524,1601978,8,-1,-1
1563437667,7/18/2019 8:14:27,2,19.76265,19.76265,1604978,8,-1,-1
1563437670,7/18/2019 8:14:30,2,19.75006,19.76013,1607978,8,-1,-1
1563437673,7/18/2019 8:14:33,2,19.75258,19.76768,1610979,8,-1,-1
1563437676,7/18/2019 8:14:36,2,19.74503,19.77524,1613978,8,-1,-1
1563437679,7/18/2019 8:14:39,2,19.74251,19.77272,1616978,8,-1,-1
1563437682,7/18/2019 8:14:42,2,19.7551,19.7702,1619978,8,-1,-1
1563437685,7/18/2019 8:14:45,2,19.75761,19.75761,1622978,6,-1,-1
1563437688,7/18/2019 8:14:48,2,19.73999,19.7551,1625978,7,-1,-1
1563437691,7/18/2019 8:14:51,2,19.74754,19.78783,1628978,7,-1,-1
1563437694,7/18/2019 8:14:54,2,19.74503,19.7551,1631979,6,-1,-1
1563437697,7/18/2019 8:14:57,2,19.73747,19.76768,1634979,7,-1,-1
1563437700,7/18/2019 8:15:0,2,19.72992,19.76517,1637979,8,-1,-1
1563437703,7/18/2019 8:15:3,2,19.75258,19.76768,1640978,8,-1,-1
1563437706,7/18/2019 8:15:6,2,19.74503,19.76517,1643978,8,-1,-1
1563437709,7/18/2019 8:15:9,2,19.74754,19.77776,1646979,8,-1,-1
1563437712,7/18/2019 8:15:12,2,19.72992,19.76517,1649978,8,-1,-1
1563437715,7/18/2019 8:15:15,2,19.74754,19.77776,1652979,8,-1,-1
1563437718,7/18/2019 8:15:18,2,19.73999,19.76517,1655978,8,-1,-1
1563437721,7/18/2019 8:15:21,2,19.74251,19.75761,1658979,8,-1,-1
1563437724,7/18/2019 8:15:24,2,19.73495,19.78027,1661978,8,-1,-1
1563437727,7/18/2019 8:15:27,2,19.74754,19.76768,1664978,8,-1,-1
1563437730,7/18/2019 8:15:30,2,19.75006,19.76013,1667979,8,-1,-1
1563437733,7/18/2019 8:15:33,2,19.75258,19.77272,1670979,8,-1,-1
1563437736,7/18/2019 8:15:36,2,19.74503,19.7551,1673978,8,-1,-1
1563437739,7/18/2019 8:15:39,2,19.74754,19.76768,1676979,9,-1,-1
1563437742,7/18/2019 8:15:42,2,19.74503,19.7551,1679978,9,-1,-1
1563437745,7/18/2019 8:15:45,2,19.75258,19.77272,1682978,9,-1,-1
1563437748,7/18/2019 8:15:48,2,19.73999,19.78027,1685978,8,-1,-1
1563437751,7/18/2019 8:15:51,2,19.74251,19.77776,1688979,8,-1,-1
1563437754,7/18/2019 8:15:54,2,19.73999,19.7702,1691979,8,-1,-1
1563437757,7/18/2019 8:15:57,2,19.74251,19.77272,1694979,8,-1,-1
1563437760,7/18/2019 8:16:0,2,19.73999,19.76517,1697979,8,-1,-1
1563437763,7/18/2019 8:16:3,2,19.73747,19.77272,1700979,8,-1,-1
1563437766,7/18/2019 8:16:6,2,19.73495,19.76013,1703978,8,-1,-1
1563437769,7/18/2019 8:16:9,2,19.74251,19.75761,1706978,8,-1,-1
1563437772,7/18/2019 8:16:12,2,19.74503,19.7551,1709978,8,-1,-1
1563437775,7/18/2019 8:16:15,2,19.74251,19.75258,1712978,8,-1,-1
1563437778,7/18/2019 8:16:18,2,19.74503,19.7551,1715979,9,-1,-1
1563437781,7/18/2019 8:16:21,2,19.73747,19.76265,1718978,9,-1,-1
1563437784,7/18/2019 8:16:24,2,19.74503,19.75006,1721978,9,-1,-1
1563437787,7/18/2019 8:16:27,2,19.74251,19.75258,1724978,8,-1,-1
1563437790,7/18/2019 8:16:30,2,19.71481,19.7551,1727979,8,-1,-1
1563437793,7/18/2019 8:16:33,2,19.73244,19.74754,1730979,8,-1,-1
