unix_timestamp,human_timestamp,nodeID,tc1,tc2,millisSinceHeatPulse,soilMoisture,outsideTemp,outsideHumidity
1563433765,7/18/2019 7:9:25,1,20.37445,20.44495,1302001,0,-1,-1
1563433768,7/18/2019 7:9:28,1,20.36186,20.44746,1305000,0,-1,-1
1563433771,7/18/2019 7:9:31,1,20.35431,20.43991,1308001,0,-1,-1
1563433774,7/18/2019 7:9:34,1,20.35683,20.43739,1311000,0,-1,-1
1563433777,7/18/2019 7:9:37,1,20.36438,20.42984,1314000,0,-1,-1
1563433780,7/18/2019 7:9:40,1,20.35179,20.43739,1317001,0,-1,-1
1563433783,7/18/2019 7:9:43,1,20.34927,20.4248,1320001,0,-1,-1
1563433786,7/18/2019 7:9:46,1,20.37193,20.43739,1323001,0,-1,-1
1563433789,7/18/2019 7:9:49,1,20.35934,20.43488,1326000,0,-1,-1
1563433792,7/18/2019 7:9:52,1,20.34676,20.43236,1329000,0,-1,-1
1563433795,7/18/2019 7:9:55,1,20.35934,20.42984,1332001,0,-1,-1
1563433798,7/18/2019 7:9:58,1,20.3669,20.42732,1335000,0,-1,-1
1563433801,7/18/2019 7:10:1,1,20.36438,20.43488,1338001,0,-1,-1
1563433804,7/18/2019 7:10:4,1,20.36186,20.43739,1341000,0,-1,-1
1563433807,7/18/2019 7:10:7,1,20.3392,20.4248,1344000,0,-1,-1
1563433810,7/18/2019 7:10:10,1,20.34172,20.43236,1347000,0,-1,-1
1563433813,7/18/2019 7:10:13,1,20.34927,20.43991,1350000,0,-1,-1
1563433816,7/18/2019 7:10:16,1,20.3669,20.42732,1353001,0,-1,-1
1563433819,7/18/2019 7:10:19,1,20.34927,20.41473,1356000,0,-1,-1
1563433822,7/18/2019 7:10:22,1,20.3669,20.44243,1359000,0,-1,-1
1563433825,7/18/2019 7:10:25,1,20.34927,20.43991,1362000,0,-1,-1
1563433828,7/18/2019 7:10:28,1,20.35179,20.42732,1365000,0,-1,-1
1563433831,7/18/2019 7:10:31,1,20.34927,20.42984,1368000,0,-1,-1
1563433834,7/18/2019 7:10:34,1,20.3669,20.43236,1371001,0,-1,-1
1563433837,7/18/2019 7:10:37,1,20.35431,20.4248,1374000,0,-1,-1
1563433840,7/18/2019 7:10:40,1,20.35683,20.43236,1377000,1,-1,-1
1563433843,7/18/2019 7:10:43,1,20.34424,20.43488,1380001,1,-1,-1
1563433846,7/18/2019 7:10:46,1,20.35179,20.43739,1383000,1,-1,-1
1563433849,7/18/2019 7:10:49,1,20.34424,20.41977,1386001,1,-1,-1
1563433852,7/18/2019 7:10:52,1,20.33669,20.43739,1389000,0,-1,-1
1563433855,7/18/2019 7:10:55,1,20.35934,20.4248,1392000,0,-1,-1
1563433858,7/18/2019 7:10:58,1,20.35179,20.43236,1395001,0,-1,-1
1563433861,7/18/2019 7:11:1,1,20.34927,20.4248,1398000,0,-1,-1
1563433864,7/18/2019 7:11:4,1,20.34676,20.42732,1401001,0,-1,-1
1563433867,7/18/2019 7:11:7,1,20.34927,20.41977,1404001,0,-1,-1
1563433870,7/18/2019 7:11:10,1,20.36186,20.42732,1407000,0,-1,-1
1563433873,7/18/2019 7:11:13,1,20.33417,20.42984,1410000,0,-1,-1
1563433876,7/18/2019 7:11:16,1,20.34676,20.40215,1413000,0,-1,-1
1563433879,7/18/2019 7:11:19,1,20.35431,20.41977,1416000,0,-1,-1
1563433882,7/18/2019 7:11:22,1,20.33165,20.42229,1419001,0,-1,-1
1563433885,7/18/2019 7:11:25,1,20.3392,20.41977,1422000,0,-1,-1
1563433888,7/18/2019 7:11:28,1,20.34172,20.43236,1425001,0,-1,-1
1563433891,7/18/2019 7:11:31,1,20.36438,20.41473,1428001,0,-1,-1
1563433894,7/18/2019 7:11:34,1,20.34676,20.41725,1431001,1,-1,-1
